,PayloadMass,Flights,GridFins,Legs,Block,ReusedCount,Longitude,Latitude,Orbit_ES-L1,Orbit_GEO,Orbit_GTO,Orbit_HEO,Orbit_ISS,Orbit_LEO,Orbit_MEO,Orbit_PO,Orbit_SO,Orbit_SSO,Orbit_VLEO,new_outcome_ASDS,new_outcome_None,new_outcome_Ocean,new_outcome_RTLS,Class
0,-1.9481446300350656e-16,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
1,-1.1952315876774695,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
2,-1.162673071043113,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
3,-1.2005866068607518,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,3.0,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,3.4434202266268428,-0.4472135954999579,0
4,-0.6286705580862,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
5,-0.5954694391498496,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
6,-0.8158820287337499,-0.6539128396553676,-1.8708286933869704,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,3.4434202266268428,-0.4472135954999579,1
7,-1.025798780718417,-0.6539128396553676,-1.8708286933869704,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,3.4434202266268428,-0.4472135954999579,1
8,-0.3362865106789853,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
9,-0.3592059927834336,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
10,-0.8330180901202534,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,3.4434202266268428,-0.4472135954999579,0
11,-0.794676152767952,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,0
12,-1.1855925531475615,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,9.433981132056601,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,3.4434202266268428,-0.4472135954999579,1
13,-0.9011339341316045,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,0
14,-0.29944397869800293,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
15,-0.7771116898467859,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,0
16,-0.8720026297745487,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
17,-1.1892339661921933,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,3.0,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,0
18,-0.17863474592315376,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-1.5758945740782508,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,0
19,-0.635953384175464,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.9455367444469505,-0.38545628860994796,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
20,-0.30180018713864715,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.9455367444469505,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
21,-0.6436646117993905,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.9455367444469505,-0.38545628860994796,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
22,-0.8242358586596704,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.9455367444469505,-0.38545628860994796,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
23,-0.32236346080245126,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.9455367444469505,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
24,-0.1295827702042877,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.9734404576759703,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,0
25,0.748640375854013,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,3.0,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
26,-0.7743270798714792,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
27,-0.10816269347115842,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-0.3151789148156502,-0.9734404576759703,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
28,-0.17242292367054626,0.17499075990777432,0.5345224838248487,0.5173061316114637,-0.9455367444469505,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
29,-1.9481446300350656e-16,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
30,-0.00748833282545078,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-0.3151789148156502,-0.9734404576759703,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
31,-0.7276313125932573,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
32,-0.5217843751878849,0.17499075990777432,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
33,0.748640375854013,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,3.0,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
34,0.14052439740047257,-0.6539128396553676,-1.8708286933869704,-1.9330913339165219,-0.3151789148156502,-0.9734404576759703,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,1.9330913339165219,-0.29040893477575785,-0.4472135954999579,0
35,-0.6843627575923361,-0.6539128396553676,0.5345224838248487,0.5173061316114637,0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
36,-1.2059416260440343,-0.6539128396553676,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,4.123105625617661,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
37,-0.23882516154324704,-0.6539128396553676,0.5345224838248487,0.5173061316114637,0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
38,0.748640375854013,-0.6539128396553676,0.5345224838248487,0.5173061316114637,0.3151789148156502,-0.38545628860994796,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,3.0,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
39,-0.19384300040367555,0.17499075990777432,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
40,-0.5151441514006148,-0.6539128396553676,0.5345224838248487,0.5173061316114637,0.3151789148156502,-0.9734404576759703,0.4095407668371004,-0.3953758520399193,-0.10599978800063597,-0.10599978800063599,1.5275252316519468,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,0.9147320339189785,-0.5173061316114637,-0.29040893477575785,-0.4472135954999579,1
41,-0.8353742985608976,0.17499075990777432,0.5345224838248487,0.5173061316114637,-0.3151789148156502,-0.38545628860994796,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,1.8126539343499313,-0.29040893477575785,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
42,0.748640375854013,0.17499075990777432,0.5345224838248487,-1.9330913339165219,-0.3151789148156502,-0.38545628860994796,-2.433736475033965,2.4336372084400857,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,-0.29040893477575785,-0.1856953381770519,3.0,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,3.4434202266268428,-0.4472135954999579,1
43,-1.9481446300350656e-16,-0.6539128396553676,0.5345224838248487,0.5173061316114637,0.3151789148156502,-0.38545628860994796,0.41143049645500746,-0.41707299936078107,-0.10599978800063597,-0.10599978800063599,-0.6546536707079772,-0.10599978800063597,-0.5516772843673704,3.4434202266268428,-0.1856953381770519,-0.33333333333333337,-0.10599978800063599,-0.242535625036333,-0.42919753763947605,-1.0932163332202423,-0.5173061316114637,-0.29040893477575785,2.23606797749979,1
